catalogue_group,resource_type,title,url,last_modified,page_detail,synopsis
Resource,Resource,You can’t hide an elephant – A children’s book about mental health,https://emergingminds.com.au/resources/cant-hide-elephant-childrens-book-mental-health/,2021-05-11T23:47:48+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","'You can't hide an elephant' is a story book designed for children 8 to 12 years of age, to be read in a supported environment. Read more."
Resource,Resource,Young Carers Australia,https://emergingminds.com.au/resources/young-carers-australia/,2017-11-07T08:00:17+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","The Young Carers Australia website offers information to your people who are under 25 who help to care for a parent, family member or a friend with a disability, illness, mental illness, drug or alcohol problem."
Resource,Resource,Young Carers NSW,https://emergingminds.com.au/resources/young-carers-nsw/,2026-02-23T05:14:12+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",The Carers NSW 'Young Carer Program' was developed to make a positive difference to the lives of young carers and their families. The program supports and connects young carers by offering:
Resource,Resource,Young Carers SA,https://emergingminds.com.au/resources/young-carers-sa/,2020-01-21T05:56:18+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","The Carers SA website offers this section of their website to young carers under 25 years '...who provide care and support for a parent, partner, child, sibling, relative or friend who has a disability, is frail aged, or who has a severe mental or physical..."
Resource,Resource,Young Men and Body Image,https://emergingminds.com.au/resources/young-men-body-image/,2017-11-07T06:24:01+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","This webpage is targeted at male teenagers and young adults and discusses how body image issues are not just a female phenomenon, but are also becoming increasingly common amongst young males."
Resource,Resource,Young Minds (UK),https://emergingminds.com.au/resources/young-minds-uk/,2018-08-09T02:32:13+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","YoungMinds is a UK charity committed to improving the emotional wellbeing and mental health of children and young people. Driven by their experiences they campaign, research and influence policy and practice."
Resource,Resource,Young People in Care Report Card,https://emergingminds.com.au/resources/young-people-care-report-card/,2018-08-09T03:00:03+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",CREATE Foundation designed a 'Young Person Report Card' to collate results from a national study on how the out-of-home care system is doing on different aspects of the lives of children and young people in care.
Resource,Resource,Young People’s Concerns About Drugs And Alcohol – Findings From the Youth Survey 2014,https://emergingminds.com.au/resources/young-peoples-concerns-drugs-alcohol-findings-youth-survey-2014/,2024-01-15T02:37:19+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","The Mission Australia survey collected responses from 13,600 young Australians aged 15-19 years on a broad range of issues, including concerns about alcohol and drugs."
Resource,Resource,Your child from birth to eight (3rd edition),https://emergingminds.com.au/resources/child-birth-eight-3rd-edition/,2023-08-21T01:37:40+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","The book provides a practical guide to the physical, emotional, social and cognitive development of young children. Read more here."
Resource,Resource,Your support networks: It takes a village,https://emergingminds.com.au/resources/your-support-networks-village/,2025-05-13T01:50:13+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Building your village and creating your support networks plays an important role your child's development. Watch our animation to learn more.
Resource,Resource,Your Teenager is Having a Baby,https://emergingminds.com.au/resources/your-teenager-is-having-a-baby/,2017-11-06T04:58:00+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This webpage provides information for parents and carers about helping their teenage daughter or son prepare for parenthood.
Resource,Resource,Youth Action NSW,https://emergingminds.com.au/resources/youth-action-nsw/,2017-11-07T08:01:52+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Youth Action is the peak organisation representing young people and youth services in NSW. Their website offers information for young people and also youth services about a broad range of issues across NSW.
Resource,Resource,Youth Alcohol and Other Drugs,https://emergingminds.com.au/resources/youth-alcohol-drugs/,2024-01-11T03:13:29+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","This section of the website provides strategies, advice and acknowledgement for those concerned about a young person's drug use."
Resource,Resource,Youth Alcohol and Other Drugs Learning Hub,https://emergingminds.com.au/resources/youth-alcohol-drugs-learning-hub/,2024-01-11T03:12:55+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","The Youth AOD Learning Hub, an initiative of the Centre for Youth AOD Practice Development and the Youth Support and Advocacy Service, provides free online courses for professionals working in the youth alcohol and other drug sector to help develop their..."
Resource,Resource,Youth Alcohol and Other Drugs Toolbox,https://emergingminds.com.au/resources/youth-alcohol-drugs-toolbox/,2024-01-11T03:12:44+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",The 'Toolbox' provides practitioners in the youth alcohol and other drug (AOD) sector with reliable and up-to-date evidence and literature that enables workers to increase their knowledge and enrich their practice.
Resource,Resource,Youth Alcohol and Other Drugs – Information for Schools,https://emergingminds.com.au/resources/youth-alcohol-drugs-information-schools/,2024-01-11T03:13:41+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","This section of the website provides knowledge, skills and support for school wellbeing staff to assist young people."
Resource,Resource,Youth Alcohol and Other Drugs – Information for Workers,https://emergingminds.com.au/resources/youth-alcohol-drugs-information-workers/,2024-01-11T03:13:06+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","This website section provides youth alcohol and other drug workers with information, tools, advice and news to support their knowledge and practice."
Resource,Resource,Youth and Self-Injury,https://emergingminds.com.au/resources/youth-self-injury/,2017-12-11T01:01:08+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This webpage provides information about self-injury in young people.
Resource,Resource,Youth Drugs and Alcohol Advice,https://emergingminds.com.au/resources/youth-drugs-alcohol-advice/,2024-01-11T03:13:15+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","This section of the YoDAA website provides advice, options, support, and understanding for young people worried about drug or alcohol use."
Resource,Resource,Youth in Out-of-Home Care Toolbox – Information for Carers and Workers,https://emergingminds.com.au/resources/youth-home-care-toolbox-information-carers-workers/,2024-01-15T00:10:57+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","This website by the Centre of Youth AOD Practice Development called 'Out of Home Care Toolbox' provides information and guidance for carers and workers who look after young people, aged 12-18 years in out-of-home care."
Resource,Resource,Youth Law Australia (YLA),https://emergingminds.com.au/resources/national-childrens-youth-law-centre/,2024-05-07T01:35:55+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",The National Children’s and Youth Law Centre (NCYLC) is Australia’s only national community legal centre dedicated to children's rights.
Resource,Resource,Youth voice: Behaviour talks,https://emergingminds.com.au/resources/youth-voice-behaviour-talks/,2022-10-28T00:18:02+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",In this video hear from young people exploring how their behaviour is a form of communication and recognise that this can be hard for.
Resource,Resource,Youth voice: Self-care is health-care,https://emergingminds.com.au/resources/youth-voice-self-care-is-health-care/,2022-10-27T23:32:10+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","Hear from young people in this video, exploring what self-care can look like for them."
Resource,Resource,Youth voice: Support heroes,https://emergingminds.com.au/resources/youth-voice-support-heroes/,2022-10-27T23:32:40+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",See our video of young people exploring the super heroes in their lives who provide support in many different ways.
Resource,Resource,You’re not alone: finding out your parent has a mental illness,https://emergingminds.com.au/resources/youre-not-alone-finding-out-your-parent-has-a-mental-illness/,2022-10-27T06:42:26+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","It can be challenging when your parent experiences a mental illness, this resource has been developed to help you navigate through this."
Resource,Resource,"Zero To Three – National centre for infants, toddlers and families (USA)",https://emergingminds.com.au/resources/zero-three-national-centre-infants-toddlers-families-usa/,2018-08-09T02:32:02+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","This US website is managed by a national, non-profit organisation that provides parents, professionals and policymakers the knowledge to nurture early child development."
Resource,Resource,‘Best for Kids’ – Family law information for children and parents,https://emergingminds.com.au/resources/best-kids-family-law-information-children-parents/,2021-06-11T04:36:57+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","A website for families experiencing separation. Info about your legal rights as a child, parent or grandparent and where to get legal help."
Resource,Resource,‘GEMS’ research summaries: Families affected by parental mental illness,https://emergingminds.com.au/resources/gems-research-summaries-families-affected-parental-mental-illness/,2024-01-15T02:58:17+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","Explore evidence-based research summaries regarding families affected by parental mental illness, with a foucs on child and family resilience."
Resource,Resource,‘HEEADSSS Assessment for Adolescents’ eLearning Course,https://emergingminds.com.au/resources/heeadsss-assessment-adolescents-elearning-course/,2024-01-15T00:10:24+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","Are you a professional working in primary care? Learn how to identify mental health, alcohol and other drug issues in young people."
Resource,Resource,‘Invisible’ children of imprisoned parents at risk of falling through the cracks,https://emergingminds.com.au/resources/invisible-children-of-imprisoned-parents-at-risk-of-falling-through-the-cracks/,2021-05-11T05:36:11+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","With no standard procedures to determine parental status, how can we measure the impacts of imprisoned parents on the children they leave behind?"
Resource,Resource,‘Pathways of care’ resource,https://emergingminds.com.au/resources/pathways-care-resource/,2023-09-19T06:02:34+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",The pathways of care resource has been developed for professionals working with parents who experience mental illness and their families. It offers the opportunity to map out services within a community that families are connected with (or could connect with)...
Resource,Video,Beyond Blue invisible discriminator video,https://emergingminds.com.au/resources/beyond-blue-invisible-discriminator-video/,2023-05-01T06:24:32+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Watch this video to understand the impact of subtle or casual racism on the social and emotional wellbeing of Aboriginal and Torres Strait Islander people.
Resource,Video,What you need to know – A playlist of video clips for young people who have a parent with a mental illness,https://emergingminds.com.au/resources/need-know-playlist-video-clips-young-people-parent-mental-illness/,2021-05-03T04:06:32+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This playlist on YouTube features 10 different key messages for children and teenagers who have a parent with a mental illness.
Resource,Video,When a parent has a mental illness – video (U.K.),https://emergingminds.com.au/resources/parent-mental-illness-video-u-k/,2023-04-28T04:51:32+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This video from the UK charity Our Time features carers talking about their experiences caring for a parent with a mental illness.
Resource,Video,‘About Mental Illness’ – Videos About Different Mental Illnesses,https://emergingminds.com.au/resources/mental-illness-videos-different-mental-illnesses/,2024-01-15T00:11:51+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",A webpage resource presenting 12 videos explaining different mental illnesses to children and young people.
Resource,Webinar,Child mental health: Assessment webinar,https://emergingminds.com.au/resources/child-mental-health-assessment-webinar/,2021-04-22T04:52:42+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","This webinar discusses ways of completing a holistic, family-focused approach to a child mental health assessment. Read more."
Resource,Webinar,Child mental health: Engagement webinar,https://emergingminds.com.au/resources/child-mental-health-engagement-webinar/,2022-11-13T22:23:27+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This webinar provides an overview of key engagement approaches with a parent and child during a child mental health assessment. Read more.
Resource,Webinar,Child mental health: Foundation webinar,https://emergingminds.com.au/resources/child-mental-health-foundation-webinar/,2021-04-22T04:51:34+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Learn about the foundational theory and evidence which informs child mental health assessment within the context of general practice.
Resource,Webinar,Child mental health: Management webinar,https://emergingminds.com.au/resources/child-mental-health-management-webinar/,2021-04-22T04:51:07+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This webinar with Emerging Minds and RACGP discusses ways of supporting a child and family following a child mental health assessment.
Resource,Webinar,Engaging children as partners in practice to support their mental health and wellbeing webinar,https://emergingminds.com.au/resources/engaging-children-as-partners-in-practice-to-support-their-mental-health-and-wellbeing-webinar/,2022-07-12T05:15:02+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Hear what professionals have found useful for working with children as partners in practice to support their mental health and wellbeing.
Resource,Webinar,Engaging mothers and children affected by family and domestic violence webinar,https://emergingminds.com.au/resources/engaging-mothers-and-children-affected-by-family-and-domestic-violence-webinar/,2023-11-07T01:18:27+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This webinar describes the micro-skills of child-focused practice when working with mothers and children affected by FDV to improve outcomes:
Resource,Webinar,"National Workforce Survey for Parent, Family and Child Mental Health 2020–21 – Key findings webinar",https://emergingminds.com.au/resources/national-workforce-survey-for-parent-family-and-child-mental-health-2020-21-key-findings-webinar/,2023-07-20T05:42:17+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","This webinar shares the results of the first National Workforce Survey for Parent, Family and Child Mental Health in 2020–21."
Resource,Webinar,Overcoming communication challenges to engage children webinar,https://emergingminds.com.au/resources/overcoming-communications-challenges/,2023-11-07T00:58:27+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Watch this panel discussion to hear from practitioners working with children with complex communication needs and their tips for practice to support engagement and support of these children.
Resource,Webinar,Preventing mental health issues for infants and children webinar,https://emergingminds.com.au/resources/preventing-mental-health-issues-for-infants-and-children-webinar/,2020-06-30T23:51:00+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","This webinar, 'Preventing mental health issues for infants and children', was presented in conjunction with Emerging Minds and RACGP. It featured Dr Nick Kowalenko, Dr James Best and Stuart and Ann Weston (family partners)."
Resource,Webinar,Responding to the mental health needs of infants and toddlers webinar,https://emergingminds.com.au/resources/responding-to-the-mental-health-needs-of-infants-and-toddlers/,2021-06-18T05:17:44+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",A discussion about the mental health needs of infants and children with practical examples of how GPs can engage with parents and children.
Resource,Webinar,Responding to the mental health needs of school-aged children webinar,https://emergingminds.com.au/resources/responding-to-the-mental-health-needs-of-school-aged-children/,2025-04-24T04:17:55+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",A discussion about the mental health needs of school-aged children with practical examples of how GPs can engage with parents and children.
Resource,Webinar,Sharing information and engaging with parents about child mental health webinar,https://emergingminds.com.au/resources/sharing-information-and-engaging-with-parents-about-child-mental-health-webinar/,2022-07-13T04:52:36+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This webinar explored how practitioners can support child mental health by sharing information and effectively engaging with parents.
Resource,Webinar,Supporting children after natural and human-induced disasters webinar,https://emergingminds.com.au/resources/supporting-children-after-natural-and-human-induced-disasters-webinar/,2022-12-06T02:23:18+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This webinar described the specific interventions that cater for the developmental needs of children recovering from community trauma.
Resource,Webinar,Supporting children’s mental health after trauma webinar,https://emergingminds.com.au/resources/supporting-childrens-mental-health-after-trauma-webinar/,2023-11-07T01:37:34+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This webinar featured a facilitated interdisciplinary panel discussion about supporting children's mental health after trauma.
Resource,Webinar,Supporting trans and gender diverse children and their families webinar,https://emergingminds.com.au/resources/supporting-trans-and-gender-diverse-children-and-their-families-webinar/,2023-11-07T01:06:51+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This webinar explores ways practitioners can help families support children’s mental health where they identify as trans or gender diverse.
Resource,Webinar,The effects of adverse experiences on children webinar,https://emergingminds.com.au/resources/the-effects-of-adverse-experiences-on-children-webinar/,2021-03-01T04:51:55+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This webinar included a panel of interdisciplinary experts discussing the impact of adverse experiences on children.
Resource,Webinar,The effects of trauma on children’s mental health webinar,https://emergingminds.com.au/resources/the-effects-of-trauma-on-childrens-mental-health/,2024-01-11T03:37:59+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","Presented in conjunction with Emerging Minds and the RACGP, this webinar discusses the effects of trauma on children's mental health"
Resource,Webinar,Trauma informed practice in your learning community webinar,https://emergingminds.com.au/resources/trauma-informed-practice-in-your-learning-community/,2021-06-22T04:45:46+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","Webinar | Explore how trauma informed practice can be beneficial to all children, including those who have experienced trauma."
Resource,Webinar,Understanding and responding to childhood suicidal ideation webinar,https://emergingminds.com.au/resources/understanding-and-responding-to-childhood-suicidal-ideation-webinar/,2025-02-27T01:45:26+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Our panel of speakers explore practical strategies for supporting children facing distress and despair that may lead to suicidal ideation.
Resource,Webinar,Webinar | Cultural considerations to support children from migrant and refugee backgrounds,https://emergingminds.com.au/resources/cultural-considerations-to-support-migrant-and-refugee-children/,2022-07-13T04:49:20+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","This webinar, explores how to have respectful, collaborative and curious conversations with families to support migrant and refugee children."
Resource,Webinar,Webinar | How to recognise complex trauma in infants and children and promote wellbeing,https://emergingminds.com.au/resources/recognising-complex-trauma-in-infants-and-children/,2022-09-12T06:07:11+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Hear from practitioners about recognising and responding to the effects of complex trauma in practice with infants and children.
Resource,Webinar,Webinar | Making children visible in work with parents,https://emergingminds.com.au/resources/making-children-visible-in-work-with-parents-webinar/,2022-12-06T02:35:37+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","In this webinar hosted by MHPN, practices to effectively engage with parents about their children’s wellbeing are explored by an interdisciplinary panel."
Resource,Webinar,Webinar | Shrinking problems with children and families,https://emergingminds.com.au/resources/webinar-shrinking-problems-with-children-and-families/,2023-11-07T00:59:37+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Learn the skills for working with children who are experiencing emotional wellbeing problems and encourage them to shrink their problems.
Resource,Webinar,Webinar | Supporting children who have disclosed trauma,https://emergingminds.com.au/resources/webinar-supporting-children-who-have-disclosed-trauma/,2023-02-21T00:30:19+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Learn how you can have conversations with children that challenge the effects of self-blame after experiences of sexual or physical abuse.
Resource,Webinar,Webinar | Supporting the mental health of children who experience bullying,https://emergingminds.com.au/resources/webinar-supporting-the-mental-health-of-children-who-experience-bullying/,2023-05-10T02:52:25+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This webinar aims to increase the skills and confidence of mental health professionals in responding to children who experience bullying.
Resource,Webinar,Webinar | Using an intergenerational lens when working with children and parents,https://emergingminds.com.au/resources/webinar-using-an-intergenerational-lens-when-working-with-children-and-parents/,2023-11-07T00:54:40+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","This webinar describes each aspect of an intergenerational lens in ways that support practitioners to work with children, and to place the child at the centre of all decisions and interactions."
Resource,Webinar,Webinar | What is infant and child mental health and why is it important for all practitioners to think about it,https://emergingminds.com.au/resources/what-is-infant-and-child-mental-health-and-why-is-it-important-for-all-practitioners-to-think-about-it-webinar/,2022-07-13T04:53:47+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Learn how Emerging Minds works to support practice development that improves the identification and prevention of child mental health issues.
Resource,Webinar,Webinar | Working with parents and children affected by intergenerational disadvantage,https://emergingminds.com.au/resources/working-with-parents-and-children-affected-by-intergenerational-disadvantage-webinar/,2023-11-07T01:49:00+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",A panel discussion of risk factors and early intervention opportunities for children affected by intergenerational disadvantage.
Resource,Webinar,Wellbeing for workers supporting children and families after a disaster webinar,https://emergingminds.com.au/resources/wellbeing-for-workers-supporting-children-and-families-after-a-disaster-webinar/,2025-07-18T02:05:26+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This webinar will explore how to support workers who engage with children and families during and after disasters or severe weather events.
Resource,Webinar,What is child-focused supervision in adult-focused services and how does it work webinar,https://emergingminds.com.au/resources/what-is-child-focused-supervision-in-adult-focused-services-and-how-does-it-work/,2022-07-13T04:50:16+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Explore child-focused supervision practices and other initiatives to support child-focused practice in adult services.
Resource,Webinar,What is the social model of disability and why is it important in child mental health? [Webinar],https://emergingminds.com.au/resources/webinar-what-is-the-social-model-of-disability-and-why-is-it-important-in-child-mental-health/,2023-08-21T01:36:56+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","Explore the social model of disability, how it relates to children’s mental health and considerations for working with children and families."
Resource,Webinar,Working to support children and families living with Fetal Alcohol Spectrum Disorder webinar,https://emergingminds.com.au/resources/working-to-support-children-and-families-living-with-fetal-alcohol-spectrum-disorder-webinar/,2023-11-07T01:20:11+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","The webinar featured a facilitated interdisciplinary panel discussion of a case study. The panel comprised of Pediatrician Professor Elizabeth Elliott AM, Psychologist Dr Sara McLean and Sue Miers AM a Child and Family Partner."
Resource,Webinar,Working to support the mental health of children with an intellectual disability webinar,https://emergingminds.com.au/resources/working-to-support-the-mental-health-of-children-with-an-intellectual-disability-webinar/,2022-12-05T05:02:36+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",The webinar featured a panel discussion about working with children and families where a child has an intellectual disability.
Resource,Webinar,Working with parents affected by alcohol and other drug use: Considering the needs of children in practice webinar,https://emergingminds.com.au/resources/working-with-parents-affected-by-alcohol-and-other-drug-use-considering-the-needs-of-children-in-practice-webinar/,2022-12-05T04:48:59+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This webinar discussed how practitioners working with parents affected by alcohol and other drug use can enhance their child-focused practice.
Resource,Webinar,Youth voice and agency in recovery webinar,https://emergingminds.com.au/resources/youth-voice-and-agency-in-recovery-webinar/,2021-02-26T04:25:23+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Understand the impacts of disasters on children and youth with insights from Margaret Nixon of the Australian Child and Adolescent Trauma Loss and Grief Network and Annabel Axford of Emerging Minds. Brodie Gaudion from ‘The Sanctuary’ Mallacoota Youth Group...
Toolkit,Toolkit,Accredited online courses,https://emergingminds.com.au/resources/toolkits/gp-toolkit/accredited-courses-for-gps/,2026-03-30T06:50:07+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","Access free, accredited courses to improve your practice in working with children and families via Emerging Minds Learning."
Toolkit,Toolkit,ACEs and general practice,https://emergingminds.com.au/resources/toolkits/adverse-childhood-experiences-aces-toolkit/aces-and-general-practice/,2025-02-11T22:39:58+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",ACEs and general practice - in this part of the ACEs Toolkit GP's are supported to understand ACEs and facilitate children's resilience.
Toolkit,Toolkit,ACEs and parents and families,https://emergingminds.com.au/resources/toolkits/adverse-childhood-experiences-aces-toolkit/aces-and-parents-and-families/,2025-02-12T01:19:36+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","As a parent, you can help to identify and provide the right support to help your child adapt to big challenges and adversities. The resources in this part of the ACEs Toolkit are designed to support parents and families understanding of ACEs and their..."
Toolkit,Toolkit,Adverse Childhood Experiences (ACEs) toolkit,https://emergingminds.com.au/resources/toolkits/adverse-childhood-experiences-aces-toolkit/,2026-06-02T04:09:01+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This free toolkit contains information and advice for practitioners working with children who have had adverse childhood experiences (ACEs).
Toolkit,Toolkit,AOD residential rehab,https://emergingminds.com.au/resources/toolkits/keeping-in-touch-with-your-children-kit-toolkit/aod-residential-rehab/,2025-02-25T03:06:20+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",The Keeping in Touch with Your Children (KIT) Menu has been designed to provide practical ways you can promote parent-child connectedness during periods of separation required by a rehab stay.
Toolkit,Toolkit,Assessment tools,https://emergingminds.com.au/resources/toolkits/gp-toolkit/gp-assessment-tools/,2025-05-13T04:34:42+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",These resources are for GPs to refer to when meeting with a family where a child may be experiencing a mental health difficulty
Toolkit,Toolkit,Bibliography,https://emergingminds.com.au/resources/toolkits/child-and-family-partnerships-toolkit/bibliography/,2024-09-10T05:43:13+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Australian Infant Child Adolescent and Family Mental Health Association (2008).
Toolkit,Toolkit,Case studies,https://emergingminds.com.au/resources/toolkits/child-and-family-partnerships-toolkit/case-studies/,2024-09-10T05:42:30+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","Explore the different ways in which organisations have undertaken child and family partnerships, through this collection of case studies."
Toolkit,Toolkit,Child and family partnerships toolkit,https://emergingminds.com.au/resources/toolkits/child-and-family-partnerships-toolkit/,2024-06-11T05:56:57+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This free toolkit shares Emerging Minds' know-how and experience with other organisations who are developing child and family partnerships.
Toolkit,Toolkit,Community leaders,https://emergingminds.com.au/resources/toolkits/community-trauma-toolkit/community-leaders/,2024-09-10T05:16:10+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","We recognise and pay respect to Aboriginal and Torres Strait Islander peoples, their Ancestors, the Elders past, present and future from the different First Nations across this country. We acknowledge the importance of connection to Land, culture..."
Toolkit,Toolkit,Community Trauma Toolkit,https://emergingminds.com.au/resources/toolkits/community-trauma-toolkit/,2022-05-22T23:52:18+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","This free toolkit contains practitioner resources to support adults and children before, during and after a disaster or community trauma."
Toolkit,Toolkit,Conducting and filming interviews,https://emergingminds.com.au/resources/toolkits/child-and-family-partnerships-toolkit/conducting-and-filming-interviews/,2024-09-10T05:39:40+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","Children and families often share very personal details about their lives with organisations. These stories contribute substantially to effective practice, but it is vital that child and family partners’ wellbeing is paramount throughout the sharing process."
Toolkit,Toolkit,Early learning services,https://emergingminds.com.au/resources/toolkits/family-partnerships-for-educators-toolkit/early-learning-services/,2024-09-10T03:29:35+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",The following resources include a guide and implementation tools for leaders and educators to support their use of the Family Partnership Practice Model as well as free online courses for individual educator learning.
